CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Date,Time,CO_Norm
-2.1480088582275583,-0.1158854946216968,1.2458097809514683,-0.0137541459448457,-1.0803728167912652,-0.5769303989516004,3.196579022707568,-0.1914033870745664,-0.418807750532231,-1.167159609249549,0.0074916406529206,0.4128264056315937,0.195772793212295,11/03/2004,04.00.00,-5.203176998673969
0.4522622015494997,0.0518873925585865,1.2026249945949408,-0.0186169878940218,-1.1244582370844276,-0.5964718647485372,3.5090470872420356,-0.2389592438690588,-0.4511099299715326,-1.2178030490288272,0.0284508624164637,0.3283540935813372,0.1955172388655067,11/03/2004,05.00.00,1.3773612401682118
0.4522622015494997,0.009181566730878,1.2602047097369773,-0.0064598830210814,-1.0039580882831172,-0.5261225878795645,2.946604571079994,-0.0804397212207507,-0.3671242634293485,-1.1077086147260489,0.0168068503256064,0.365679068673311,0.1954836812240092,11/03/2004,06.00.00,1.2367735544457428
0.4574446052560807,0.2898198507415339,1.353771746842787,0.0324428525723277,-0.6689088940550831,-0.2759918256787728,2.1716837710345165,0.1890434672813731,-0.1130137851735096,-0.5396213337237125,0.009820443071092,0.3951461542722377,0.1956488880744582,11/03/2004,07.00.00,1.1576592617953767
0.4691050135958882,0.8663484994155987,1.605683000589197,0.1491510593525555,0.0158846344987055,0.0210384544346673,1.0655468225825038,0.4268227512538353,0.2703054108395355,0.2794812574889586,0.0237932575801208,0.3519277620604785,0.1956256558611138,11/03/2004,08.00.00,1.3329582492991072
0.4716962154491788,0.9212559897655096,1.7712246816225523,0.1856223739713767,0.192226315671355,-0.1548347377377643,0.8874400257978575,0.3396370137972658,0.4124350003724624,0.1165414947208465,0.0168068503256064,0.4147908780048555,0.196356179902943,11/03/2004,09.00.00,1.137190426457877
0.4652182108159524,0.5613068863605379,1.6992500376950068,0.1078169027845581,-0.1986644109280179,-0.2212757214473496,1.3217706355007666,0.3158590854000196,0.1174084281601748,-0.2533758045364887,0.0237932575801208,0.3715724857930962,0.1959973712746241,11/03/2004,10.00.00,1.2520254556065304
0.4626270089626618,0.3965844153108051,1.454536248341351,0.0762084301149131,-0.3897012321983882,-0.2877167051569349,1.6654855064886802,0.2683032286055272,-0.0634837766999139,-0.669532766200991,0.0168068503256064,0.3617501239267874,0.195481099866971,11/03/2004,11.00.00,1.2788579142443923
0.4639226098893071,0.5704581347521898,1.5840906074109335,0.0810712720640893,-0.3544328959638583,-0.2525420667224486,1.5811191290643742,0.2920811570027734,0.0205018898422701,-0.6849459870033799,-0.006481173856108,0.5365881651470858,0.1970273327328921,11/03/2004,12.00.00,0.8645785353132786
0.4678094126692429,0.7229789412797201,1.5984855361964427,0.1321311125304389,-0.0752252341071633,-0.088393754028179,1.146788519361465,0.4268227512538353,0.3133749834252709,-0.3876910143858783,-0.0344268028741653,0.7251775129802169,0.1981682925438056,11/03/2004,13.00.00,0.6450964133550083
0.4807654219356956,0.9822643123765216,2.3254294398646556,0.2342507934631382,0.4097143891176226,0.1500121286944505,0.5874706838447693,0.5536383693724818,0.7289963588776176,0.1363584928953466,-0.0414132101286797,0.8175077145235204,0.1990536980079308,11/03/2004,14.00.00,0.5880867096354031
0.4716962154491788,0.7961889284129346,1.713644966480516,0.1686024271492601,0.1128725591436627,0.060121386028541,0.8968140677338916,0.537786417107651,0.5502576326468157,-0.0640133775357099,-0.0344268028741653,0.7919695736711173,0.1991621150035379,11/03/2004,15.00.00,0.5955989107796974
0.4716962154491788,0.7412814380630237,1.8288043967645893,0.1564453222763197,0.0511529707332354,0.0952960244630273,0.9624323612861296,0.577416297769728,0.4296628294067565,-0.0397926019890987,-0.0018235690197651,0.6230249495706043,0.1986226113825404,11/03/2004,16.00.00,0.7571064622280007
0.4807654219356956,1.0188693059431289,2.2246649383660912,0.226956530539374,0.3685679968440044,0.2907106824323959,0.6655876999783861,0.6091202022993897,0.7053080939554631,0.2838850348610697,0.0005052333984063,0.5523039441331801,0.1976313702798463,11/03/2004,17.00.00,0.8704725487525506
0.5053818395419557,1.6228516997921492,3.35466684802856,0.4603729440998295,1.2473373746877077,0.4392258224891159,0.0125294451013501,0.7359358204180362,1.4891743150158476,0.9554610841080178,0.0121492454892635,0.4855118834422796,0.1973216074352544,11/03/2004,18.00.00,1.0409257873541593
0.5325894590015064,2.2176828452495174,4.463076364512766,0.6208467284226427,1.7440331099906703,0.8378717247466277,-0.2905645774970828,0.9023813191987596,2.0275439723375404,1.60501824649441,-0.0018235690197651,0.5856999744786303,0.197977272122974,11/03/2004,19.00.00,0.9093212945341154
0.5222246515883443,1.802826251494635,4.031228500947491,0.538178415286648,1.497154756348961,0.7128063436462319,-0.1624526710379513,0.8468994862718519,1.7217500069788187,1.4949238121916315,-0.0041523714379365,0.5562328888797037,0.1974971397138565,11/03/2004,20.00.00,0.9388597151098803
0.4937214312021483,0.8053401768045865,2.5629457648255567,0.2658592661327833,0.5331535659384773,0.2789858029542337,0.5062289870658079,0.6170461784318051,0.6794663504040219,0.6824268870371274,-0.0157963835287938,0.481582938695756,0.1956540507885348,11/03/2004,21.00.00,1.0252054039523624
0.4626270089626618,-0.2562046366270247,1.5840906074109335,0.0689141671911489,-0.4279085964524622,-0.2916249983163222,1.6561114645526462,0.2128213956786193,-0.1259346569492302,-0.3392494632926559,-0.0367556052923368,0.4697961044561853,0.1943272332708661,11/03/2004,22.00.00,0.9847399852286512
0.4561490043294355,-0.4148262754156562,1.3321793536645232,0.0178543267247992,-0.7805919587977612,-0.4753147768075287,2.406034819435367,-0.0408098405586736,-0.3003664259214587,-0.9315575198416036,-0.0367556052923368,0.418719822751379,0.1936870567253762,11/03/2004,23.00.00,1.0893895620515694
0.4652182108159524,0.094593218386295,1.540905821054406,0.0980912188862059,-0.2633230273579894,-0.1821927898534759,1.434259138733175,0.3079331092676042,-0.0354885545191858,-0.3502589067229337,-0.0344268028741653,0.3735369581663581,0.193121739533996,12/03/2004,00.00.00,1.245440914600914
0.4678094126692429,-0.0152217623135267,1.5265108922688968,0.1102483237591462,-0.1927863548889296,-0.1392015651002148,1.412386374215762,0.4109707989890045,-0.0290281186313255,-0.3150286877460446,-0.048399617383194,0.3971106266454995,0.1927861631190215,12/03/2004,01.00.00,1.1780329743904239
0.4613314080360166,-0.1860450656243607,1.4329438551630873,0.0543256413436204,-0.5190184650583312,-0.3385245162289707,1.8779637903721176,0.2603772524731118,-0.1883855371985466,-0.6232931037938241,-0.0623724318922228,0.4383645464839968,0.192703559693797,12/03/2004,02.00.00,1.0523921510902985
0.4535578024761449,-0.4880362625488708,1.2961920317007505,0.0008343799026827,-0.9422384998726898,-1.4406631871762092,2.765373093650004,-2.0460818020597715,-0.4403425368250987,-1.019633067283826,-0.0647012343103942,0.4481869083503057,0.192664839338223,12/03/2004,03.00.00,1.0119836033265863
-2.1480088582275583,-0.664960398120806,1.21701992338045,-0.0186169878940218,-1.1420924052016923,-0.5769303989516004,3.4309300711084187,-0.2072553393393972,-0.5544769041772976,-1.3014748190989387,-0.0856604560739372,0.5189079137877299,0.1926312816967255,12/03/2004,04.00.00,-4.139479859823926
0.4509666006228544,-0.6161537400319963,1.1954275302021862,-0.0210484088686099,-1.1567875452994134,-0.5417557605171139,3.437179432399108,-0.1121436257504123,-0.5092538529622754,-1.2794559322383832,-0.0810028512375943,0.5012276624283738,0.1925925613411515,12/03/2004,05.00.00,0.8997240863323225
0.4535578024761449,-0.3721204495879477,1.267402174129732,-0.0015970410719053,-0.9510555839313224,-0.4401401383730423,2.7809964968767273,0.1018577298248036,-0.362817306170775,-1.0746802844352152,-0.0693588391467371,0.4599737425898764,0.1925951426981898,12/03/2004,06.00.00,0.9860515079021541
0.4613314080360166,0.1281477958223517,1.3825616044138052,0.0616199042673847,-0.4837501288238012,-0.2330006009255117,1.8498416645640157,0.363414942194512,-0.0656372553292006,-0.4999873373747123,-0.0786740488194229,0.5031921348016355,0.1928068139753276,12/03/2004,07.00.00,0.9168096560529092
0.5001994358353746,1.6411541965754528,2.598933086789329,0.3898617358367752,1.0033980490655423,0.5408414446331876,0.3187481483451277,0.656676059093882,1.0950877258563687,0.9356440859335176,-0.0577148270558799,0.4639026873364,0.1932792023133302,12/03/2004,08.00.00,1.078242160456928
-2.1480088582275583,1.5130367190923273,-0.2944475990980118,0.4919814167694746,1.347264327352209,-1.4406631871762092,-0.0874603355496793,-2.0460818020597715,1.4353373492836785,1.3495991589119642,-0.0134675811106223,0.3283540935813372,0.1934392464497027,12/03/2004,09.00.00,-6.541745329864361
0.4833566237889862,0.9182055736349588,2.6421178731458568,0.2950363178278402,0.6565927427593319,0.0718462655067031,0.3656183580252977,0.5060825125779894,0.6902337435504557,0.5767362301064601,0.0796845156162355,0.0435055994583789,0.1928171394034807,12/03/2004,10.00.00,11.110216381489137
0.4781742200824051,0.6528193702770562,2.3398243686501647,0.2366822144377263,0.4185314731762551,0.1851867671289369,0.5437251548099439,0.6725280113587129,0.4447371798117639,0.4226040220825704,0.1053013422161215,-0.0213219888592598,0.1926183749115342,12/03/2004,11.00.00,-22.42634227222859
0.4704006145225335,0.4789456508356715,1.9655562202269263,0.2026423207934932,0.2686410441795031,-0.1001186335063411,0.7499540774026922,0.4347487273862507,0.3133749834252709,-0.0353888246169875,0.1216029591433216,-0.0586469639512336,0.1924944697736975,12/03/2004,12.00.00,-8.020886041324887
0.4755830182291145,0.6192647928409994,2.1526902944385453,0.2220936885901978,0.3568118847658278,-0.0336776497967558,0.6655876999783861,0.4585266557834969,0.4339697866653301,0.017456503848346,0.1472197857432076,-0.0979364114164692,0.1926674206952613,12/03/2004,13.00.00,-4.856038845519098
0.4781742200824051,0.7260293574102706,2.361416761828428,0.2658592661327833,0.5390316219775656,-0.0219527703185937,0.4812315419030505,0.5140084887104048,0.5782528548275437,0.1892038213606803,0.1518773905795505,-0.0743627429373278,0.1934366650926645,12/03/2004,14.00.00,-6.430292928885178
0.4807654219356956,0.9273568220266108,2.4765761921125016,0.2998991597770163,0.6683488548375085,0.0835711449848652,0.3968651644787445,0.537786417107651,0.7505311451704854,0.3609511388730145,0.1402333784886932,-0.0488246020849247,0.1935657329445778,12/03/2004,15.00.00,-9.846786279987704
0.4794698210090503,0.7931385122823841,2.33262690425741,0.2634278451581952,0.5243364818798448,0.0366716270722168,0.4968549451297739,0.4902305603131585,0.5717924189396834,0.3015001443495142,0.1425621809068647,-0.0448956573384011,0.1936870567253762,12/03/2004,16.00.00,-10.679648087008632
0.4742874173024692,0.6863739477131128,2.1023080436892636,0.2391136354123144,0.4302875852544318,-0.0727605813906295,0.6593383386876966,0.4823045841807432,0.4705789233632051,0.0416772793949572,0.1658502050885791,-0.1018653561629929,0.1934082701652436,12/03/2004,17.00.00,-4.656022765419586
0.4937214312021483,1.406272154523056,2.822054482964721,0.4239016294810084,1.123898197866853,0.1461038355350631,0.0531502934908308,0.7200838681532054,1.1166225121492364,0.9576629727940732,0.123931761561493,0.0022516796198815,0.1939684246425472,12/03/2004,18.00.00,219.26806408992212
0.4911302293488578,1.4520283964813152,2.8868316624995125,0.3971559987605395,1.032788329260984,0.1304706628975137,0.0812724192989328,0.6883799636235437,0.9809533585041698,1.0413347428641848,0.1076301446342929,0.0769016298038291,0.1947892961807157,12/03/2004,19.00.00,6.386473610529427
0.5287026562215706,2.422060725996408,4.657407903117139,0.7472806191012228,2.1025945283750573,0.6698151188929709,-0.534289667833967,0.8865293669339289,2.150292254206886,2.007963876042579,0.0726981083617212,0.2163791683054156,0.1958063508537924,12/03/2004,20.00.00,2.443408302019701
0.5001994358353746,1.6747087740115094,3.541800922240179,0.443352997277713,1.1885568142968244,0.4118677703734044,-0.1343305452298493,0.7200838681532054,1.1833803496571262,1.4354728176681315,0.0540676890163496,0.2713843947567454,0.1959560695620118,12/03/2004,21.00.00,1.8431400091509569
0.4885390274955672,1.32696133512874,2.692500123895139,0.3023305807516044,0.6830439949352293,0.3297936140262696,0.1375166709151369,0.6408241068290513,0.7139220084726102,1.1360159563645742,0.0284508624164637,0.3853237924059288,0.1964826663978181,12/03/2004,22.00.00,1.2678662390535798
0.5131554451018274,1.9156916483250073,3.786514711593835,0.4846871538457104,1.3266911312154,0.513483392517476,-0.1687020323286407,0.6011942261669743,1.4439512638008254,1.5015294782497983,-0.0018235690197651,0.4933697729353266,0.1965626884660043,12/03/2004,23.00.00,1.0401031300494659
0.4781742200824051,0.7046764444964164,2.023135935368963,0.1880537949459647,0.2039824277495316,0.0952960244630273,0.5249770709378759,0.4347487273862507,0.3284493338302783,0.6824268870371274,-0.006481173856108,0.4835474110690177,0.1961135323413461,13/03/2004,00.00.00,0.9888879748632432
0.4678094126692429,0.4484414895301655,1.6272753937674609,0.134562533505027,-0.0634691220289867,-0.1157518061438906,0.8624425806351002,0.3079331092676042,0.1540175648580499,0.3719605823032924,-0.0157963835287938,0.4796184663224942,0.1956643762166878,13/03/2004,01.00.00,0.9753782339871149
0.4639226098893071,0.4118364959635582,1.454536248341351,0.0859341140132654,-0.330920671807505,-0.3346162230695834,1.1905340483962903,0.1890434672813731,-0.0570233408120535,0.1495698250116801,-0.0227827907833081,0.4796184663224942,0.1952332895912974,13/03/2004,02.00.00,0.967274286677208
0.4652182108159524,0.3752315023969509,1.4761286415196149,0.0859341140132654,-0.3279816437879609,-1.4406631871762092,1.1999080903323245,-2.0460818020597715,-0.024721161372752,0.0460810567670684,-0.0460708149650226,0.5503394717599184,0.1950190369571214,13/03/2004,03.00.00,0.8453295369278918
-2.1480088582275583,0.2989710991331857,1.5481032854471606,0.1053854818099701,-0.2162985790452829,-0.2330006009255117,1.0530481000011251,0.1969694434137885,0.0441901547644246,0.0372735020228461,-0.0647012343103942,0.6210604771973424,0.1949803166015474,13/03/2004,04.00.00,-3.458614639142505
0.4561490043294355,-0.2165492269298668,1.3609692112355416,0.0178543267247992,-0.7923480708759378,-0.4166903794167181,1.9529561258603896,0.0543018730303112,-0.2529898960771497,-0.343653240664767,-0.0344268028741653,0.4737250492027089,0.1945259977628126,13/03/2004,05.00.00,0.9628982151084171
0.4587402061827261,0.1556015409973072,1.3393768180572778,0.0251485896485635,-0.7306284824655105,-0.4518650178512045,1.9092105968255644,0.0146719923682341,-0.2659107678528703,-0.3084230216878779,-0.0600436294740513,0.5503394717599184,0.1942807688441774,13/03/2004,06.00.00,0.8335586119522392
0.4626270089626618,0.1922065345639144,1.4833261059123697,0.0786398510895012,-0.3661890080420349,-0.1157518061438906,1.3530174419542134,0.149413586619296,0.0377297188765643,-0.0772247096520433,-0.0810028512375943,0.6367762561834368,0.1943969299108993,13/03/2004,07.00.00,0.7265142261042352
0.4781742200824051,0.8754997478072504,2.095110579296509,0.2415450563869025,0.4361656412935201,0.3415184935044317,0.4374860128682251,0.3000071331351888,0.6170154701547056,0.4776512392339596,-0.0763452464012514,0.6308828390636513,0.1944304875523968,13/03/2004,08.00.00,0.7579445666838958
0.4911302293488578,1.095129709206894,2.8652392693212487,0.321781948548309,0.7594587234433774,0.4939419267205391,0.1093945451070348,0.4823045841807432,0.8302098544540959,0.9598648614801288,-0.0041523714379365,0.3971106266454995,0.1948925504622463,13/03/2004,09.00.00,1.2367592212214698
0.4846522247156314,1.2140959382983678,2.296639582293637,0.2682906871073713,0.5478487060361981,0.3180687345481074,0.2312570902754769,0.537786417107651,0.5933272052325511,1.0787668505271295,0.0610540962708639,0.2301304749182481,0.1954372167973204,13/03/2004,10.00.00,2.105988895594119
0.4963126330554389,1.5038854707006757,3.1819277026024504,0.3460961582941899,0.8505685920492463,0.4978502198799265,0.0406515709094521,0.791417653344944,0.8366702903419562,1.3385897154816864,0.1355757736523503,0.0533279613246878,0.1957366542137593,13/03/2004,11.00.00,9.306799298657504
0.4898346284222125,1.2262976028205703,2.656512801931366,0.2950363178278402,0.6536537147397877,0.2750775097948464,0.250005174147545,0.8151955817421902,0.6191689487839923,0.9070195330147952,0.2007822413611508,-0.1116877180293018,0.1948047843229453,13/03/2004,12.00.00,-4.385751961497701
0.4794698210090503,0.8510964187628456,2.2534547959371096,0.2537021612598429,0.4831900896062266,-0.0610357019124674,0.5999694064261479,0.5219344648428201,0.4490441370703374,0.277279368802903,0.2240702655428653,-0.1607995273608462,0.1944433943375881,13/03/2004,13.00.00,-2.9817862581964185
0.4691050135958882,0.4819960669662221,1.9511612914414171,0.163739585200084,0.0864213069677653,-0.1978259624910254,0.9155621516059596,0.3475629899296812,0.2078545305902192,-0.2753946913970444,0.1914670316884651,-0.092042994296684,0.1949002945333612,13/03/2004,14.00.00,-5.0965857551723355
0.4691050135958882,0.5826597992743922,1.922371433870399,0.1783281110476124,0.1540189514172809,-0.193917669331638,0.7936996064375175,0.4585266557834969,0.3026075902788371,-0.0618114888496543,0.2007822413611508,-0.1156166627758252,0.1946808791851086,13/03/2004,15.00.00,-4.057417004895383
0.4755830182291145,0.7839872638907323,1.9439638270486623,0.2026423207934932,0.2715800721990472,-0.1196600993032779,0.6530889773970073,0.5219344648428201,0.349984120123146,0.2266359290236249,0.1821518220157793,-0.0861495771768985,0.1946034384739606,13/03/2004,16.00.00,-5.520433573951943
0.472991816375824,0.8449955865017443,1.8431993255500985,0.2123680046918455,0.3097874364531213,-0.0805771677094042,0.5655979193273566,0.5298604409752355,0.453351094328911,0.2398472611399583,0.1611926002522362,-0.0331088230988305,0.1948744809629785,13/03/2004,17.00.00,-14.285974918647332
0.4846522247156314,1.2934067576926835,2.519760978469029,0.3315076324466613,0.788849003638819,0.2281779918821979,0.1125192257523795,0.7121578920207899,0.8345168117126693,0.9246346425032398,0.1472197857432076,0.0297542928455464,0.1957366542137593,13/03/2004,18.00.00,16.288480698615352
0.4976082339820842,1.708263351447566,3.001991092783586,0.4311958924047726,1.1503494500427505,0.4235926498515664,-0.1155824613577813,0.8468994862718519,1.1424642557006777,1.402444487377298,0.1402333784886932,0.0572569060712113,0.1960412543442746,13/03/2004,19.00.00,8.690798510195455
0.4976082339820842,1.7143641837086674,3.189125166995205,0.4214702085064202,1.1150811138082204,0.4314092361703412,-0.12808118393916,0.8151955817421902,1.1273899052956702,1.5896050256920211,0.1379045760705217,0.0906529364166617,0.1966014088215783,13/03/2004,20.00.00,5.489157369320753
0.4976082339820842,1.744868345014173,3.081163201103886,0.3995874197351276,1.0357273572805283,0.4470424088078907,-0.1030837387764026,0.7993436294773594,1.008948580684898,2.0057619873565233,0.128589366397836,0.1436936904947297,0.1973887227182494,13/03/2004,21.00.00,3.4629790095086688
0.4833566237889862,1.204944689906716,2.4405888701487286,0.2731535290565475,0.5713609301925513,0.1773701808101621,0.1531400741418602,0.6725280113587129,0.7677589742047795,1.4288671516099647,0.1122877494706358,0.1790541932134418,0.1973087006500631,13/03/2004,22.00.00,2.6994990461507946
0.4768786191557598,1.1256338705124005,1.9799511490124355,0.2196622676156098,0.3391777166485629,0.0132218681158925,0.3031247451184043,0.5694903216373126,0.4555045729581978,1.2351009472370749,0.1146165518888072,0.1928054998262742,0.1976520211361525,13/03/2004,23.00.00,2.4733662659283437
0.4807654219356956,1.479482141656271,1.81440946797908,0.2220936885901978,0.3479948007071953,0.0835711449848652,0.2937507031823703,0.5615643455048972,0.4727324019924919,1.2328990585510191,0.0959861325434357,0.2772778118765309,0.1984393350328235,14/03/2004,00.00.00,1.733876283435819
0.4794698210090503,1.32696133512874,2.0879131149037544,0.2439764773614905,0.4420436973326084,0.0210384544346673,0.2656285773742683,0.4823045841807432,0.5007276241732199,1.2218896151207417,0.1122877494706358,0.2360238920380334,0.1985374266002776,14/03/2004,01.00.00,2.0314461255125287
0.4755830182291145,0.9700626478543192,1.8072120035863255,0.163739585200084,0.0893603349873094,-0.1587430308971517,0.4937302644844292,0.363414942194512,0.3262958552009916,0.7969250987120169,0.0633828986890354,0.3813948476594052,0.1985400079573159,14/03/2004,02.00.00,1.2469571132062633
0.4742874173024692,0.8999030768516553,2.095110579296509,0.1904852159205528,0.2157385398277082,-1.4406631871762092,0.3937404838333997,-2.0460818020597715,0.4921137096560729,0.6670136662347385,0.0424236769254923,0.4697961044561853,0.1988936538715583,14/03/2004,03.00.00,1.009560132158786
-2.1480088582275583,0.2471140249138254,1.5481032854471606,0.0810712720640893,-0.3573719239834024,-0.3854240341416192,1.0467987387104356,0.1890434672813731,0.1303292999358954,0.1671849345001246,0.0540676890163496,0.4246132398711644,0.1987103775218414,14/03/2004,04.00.00,-5.05874206578981
0.4587402061827261,0.0396857280363841,1.3753641400210506,0.0445999574452681,-0.5983722215860234,-0.4518650178512045,1.4905033903493787,0.0939317536923882,-0.0311815972606123,-0.1014454851986545,0.0400948745073209,0.4639026873364,0.1985296825291628,14/03/2004,05.00.00,0.9888716291269718
0.4561490043294355,0.0823915538640926,1.353771746842787,0.0154229057502112,-0.8129212670127469,-0.4870396562856908,1.8748391097267731,0.0384499207654804,-0.1259346569492302,-0.2269531403038219,0.0424236769254923,0.446222435977044,0.1983748011068669,14/03/2004,06.00.00,1.0222457849539914
0.4548534034027902,-0.0640284204023364,1.3393768180572778,0.0129914847756231,-0.8217383510713794,-0.3697908615040697,1.8404676226279817,0.070153825295142,-0.1108603065442228,-0.2687890253388777,0.014478047907435,0.5523039441331801,0.198521938458048,14/03/2004,07.00.00,0.8235563193680704
0.4613314080360166,0.3233744281775906,1.404153997592069,0.0567570623182085,-0.5072623529801545,-0.2642669462006107,1.3436434000181794,0.2048954195462039,0.0484971120229981,-0.0353888246169875,0.0424236769254923,0.4560447978433529,0.198521938458048,14/03/2004,08.00.00,1.0115923045667097
0.4639226098893071,0.5674077186216392,1.5553007498399152,0.1102483237591462,-0.1957253829084738,-0.1978259624910254,0.8124476903095855,0.1969694434137885,0.2918401971324032,0.2596642593144584,0.0610540962708639,0.4030040437652848,0.1987723300907598,14/03/2004,09.00.00,1.1511611783218287
0.4716962154491788,0.863298083285048,2.0735181861182452,0.163739585200084,0.0834822789482211,-0.0962103403469537,0.4906055838390845,0.3158590854000196,0.4791928378803523,0.5503135658737933,0.1099589470524644,0.267455450010222,0.1990330471516246,14/03/2004,10.00.00,1.7636440589681417
0.4794698210090503,1.207995106037267,2.210270009580582,0.2196622676156098,0.3362386886290187,0.028855040753442,0.259379216083579,0.4426747035186661,0.6557780854818674,0.8365590950610171,0.1658502050885791,0.1299423838818973,0.1991905099309588,14/03/2004,11.00.00,3.689864743783932
0.4794698210090503,1.119533038251299,2.1886776164023183,0.2147994256664336,0.3156654924922096,-0.0297693566373684,0.3499949547985744,0.4823045841807432,0.6148619915254188,0.6317834472578493,0.2217414631246939,-0.0232864612325216,0.1983773824639051,14/03/2004,12.00.00,-20.59006803229631
0.4691050135958882,0.7077268606269671,1.81440946797908,0.1369939544796151,-0.0428959258921776,-0.2173674282879622,0.9030634290245808,0.363414942194512,0.2875332398738296,0.0108508377901793,0.2659887090699515,-0.1588350549875845,0.1966685241045732,14/03/2004,13.00.00,-2.9534098353323595
0.4665138117425976,0.4819960669662221,1.7496322884442888,0.1369939544796151,-0.0458349539117217,-0.2564503598818359,0.9655570419314744,0.3475629899296812,0.2121614878487927,-0.2269531403038219,0.2706463139062943,-0.1824087234667258,0.1961625781250731,14/03/2004,14.00.00,-2.5575191957729864
0.4678094126692429,0.6375672896243031,1.8575942543356077,0.1540139013017316,0.0335188026159704,-0.2212757214473496,0.893689387088547,0.3871928705917583,0.2573845390638149,-0.165300257094266,0.2822903259971516,-0.2059823919458672,0.1959276746345909,14/03/2004,15.00.00,-2.2711136046627938
0.4820610228623409,1.2476505157344244,2.2246649383660912,0.2439764773614905,0.4420436973326084,0.0054052817971178,0.5593485580366673,0.5615643455048972,0.5481041540175289,0.2728755914307919,0.2892767332516659,-0.2177692261854379,0.1959044424212465,14/03/2004,16.00.00,-2.2136324369901996
0.4807654219356956,1.1866421931234123,2.267849724722619,0.2464078983360786,0.4596778654498733,0.0444882133909915,0.4624834580309825,0.5536383693724818,0.5954806838618378,0.5084776808387376,0.2683175114881229,-0.1706218892271551,0.1963690866881344,14/03/2004,17.00.00,-2.817724174274235
0.4755830182291145,1.3086588383454365,2.023135935368963,0.2512707402852548,0.47143397752805,-0.0336776497967558,0.4187379289961571,0.4981565364455739,0.6019411197496982,0.6317834472578493,0.2310566727973797,-0.05471801920471,0.1979462958385148,14/03/2004,18.00.00,-8.69152475073837
0.5027906376886653,2.315296161427137,3.0307809503546044,0.4555101021506534,1.2267641785508985,0.3610599593013685,-0.1312058645845046,0.7834916772125285,1.2953612383800384,1.5918069143780766,0.2007822413611508,0.0435055994583789,0.1990433725797777,14/03/2004,19.00.00,11.556917820881353
